trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 1.0, 'e': 0.8318592181943675}",20,0,-80.1764537309819,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
185,False,"{'a': 1.0, 'e': 0.8310273589761731}",25,0,-130.30627689069442,"{0: 14, 1: 5, 2: 2, 3: 3, 4: 1}",0
186,False,"{'a': 1.0, 'e': 0.8301963316171969}",25,0,-83.97817831964288,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
187,False,"{'a': 1.0, 'e': 0.8293661352855797}",30,0,-154.99176175721792,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
188,False,"{'a': 1.0, 'e': 0.8285367691502942}",25,14,-30.85015243685966,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 1.0, 'e': 0.8277082323811439}",25,0,-107.06806634086693,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
190,False,"{'a': 1.0, 'e': 0.8268805241487627}",25,0,-141.28015898606475,"{0: 12, 1: 8, 2: 3, 3: 0, 4: 2}",0
191,False,"{'a': 1.0, 'e': 0.826053643624614}",20,0,-112.96602760953326,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
192,False,"{'a': 1.0, 'e': 0.8252275899809893}",30,3,-102.89633851676312,"{0: 17, 1: 2, 2: 7, 3: 0, 4: 1}",1
193,False,"{'a': 1.0, 'e': 0.8244023623910083}",25,5,-19.691887387725508,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
194,False,"{'a': 1.0, 'e': 0.8235779600286173}",30,0,-97.65289461741727,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
195,False,"{'a': 1.0, 'e': 0.8227543820685886}",25,0,-129.97306563869088,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
196,False,"{'a': 1.0, 'e': 0.8219316276865201}",20,0,-126.15998831955812,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
197,False,"{'a': 1.0, 'e': 0.8211096960588335}",30,0,-108.16356458715792,"{0: 20, 1: 0, 2: 9, 3: 0, 4: 1}",0
198,False,"{'a': 1.0, 'e': 0.8202885863627748}",25,0,-178.40758477343368,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
199,False,"{'a': 1.0, 'e': 0.819468297776412}",25,0,-144.9204067139271,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
200,False,"{'a': 1.0, 'e': 0.8186488294786356}",20,0,-286.30823440789953,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 7}",0
201,False,"{'a': 1.0, 'e': 0.8178301806491569}",20,0,-180.41527087613375,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 4}",0
202,False,"{'a': 1.0, 'e': 0.8170123504685077}",25,0,-75.1418147886408,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
203,False,"{'a': 1.0, 'e': 0.8161953381180392}",25,0,-166.07909187820334,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
204,False,"{'a': 1.0, 'e': 0.8153791427799212}",20,0,-17.748108619463057,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
205,False,"{'a': 1.0, 'e': 0.8145637636371413}",30,0,-175.68036445570593,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
206,False,"{'a': 1.0, 'e': 0.8137491998735041}",25,15,-9.676950742134407,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
207,False,"{'a': 1.0, 'e': 0.8129354506736306}",20,15,1.3758444624955954,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 1.0, 'e': 0.812122515222957}",30,4,-133.04394005771812,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 2}",1
209,False,"{'a': 1.0, 'e': 0.8113103927077341}",20,14,-16.96362958913879,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
210,False,"{'a': 1.0, 'e': 0.8104990823150263}",25,0,-125.1268911922369,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
211,False,"{'a': 1.0, 'e': 0.8096885832327113}",20,0,-111.56424515697059,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
212,False,"{'a': 1.0, 'e': 0.8088788946494786}",25,0,-114.78843421153653,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
213,False,"{'a': 1.0, 'e': 0.8080700157548291}",30,0,-80.94536910097374,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
214,False,"{'a': 1.0, 'e': 0.8072619457390743}",20,0,-67.94256632352126,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
215,False,"{'a': 1.0, 'e': 0.8064546837933352}",20,0,-119.93926905182914,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
216,False,"{'a': 1.0, 'e': 0.8056482291095418}",25,0,-194.06174620720282,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
217,False,"{'a': 1.0, 'e': 0.8048425808804324}",20,0,-30.66647586451202,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
218,False,"{'a': 1.0, 'e': 0.8040377382995519}",20,7,-71.93073544404916,"{0: 6, 1: 4, 2: 2, 3: 0, 4: 1}",1
219,False,"{'a': 1.0, 'e': 0.8032337005612523}",25,0,-75.62317294682755,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
220,False,"{'a': 1.0, 'e': 0.8024304668606911}",25,0,-22.779732766460707,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
221,False,"{'a': 1.0, 'e': 0.8016280363938304}",30,0,-189.74570813130035,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
222,False,"{'a': 1.0, 'e': 0.8008264083574366}",20,0,-174.64293923260587,"{0: 9, 1: 5, 2: 2, 3: 1, 4: 3}",0
223,False,"{'a': 1.0, 'e': 0.8000255819490791}",20,0,-38.51550194247321,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
224,False,"{'a': 1.0, 'e': 0.79922555636713}",25,0,-83.12773891765814,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
225,False,"{'a': 1.0, 'e': 0.7984263308107629}",20,0,-103.71746939271854,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
226,False,"{'a': 1.0, 'e': 0.7976279044799521}",25,0,-106.25335438850846,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
227,False,"{'a': 1.0, 'e': 0.7968302765754722}",25,0,-63.00770936499481,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",1
228,False,"{'a': 1.0, 'e': 0.7960334462988967}",25,0,-33.067608955077446,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
229,False,"{'a': 1.0, 'e': 0.7952374128525979}",20,6,-29.4026809311272,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
230,False,"{'a': 1.0, 'e': 0.7944421754397453}",30,0,-191.87567865516098,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
231,False,"{'a': 1.0, 'e': 0.7936477332643055}",20,0,-99.42273210178115,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
232,False,"{'a': 1.0, 'e': 0.7928540855310412}",30,0,-135.28924975092568,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
233,False,"{'a': 1.0, 'e': 0.7920612314455101}",35,0,-163.9103578887911,"{0: 18, 1: 4, 2: 11, 3: 1, 4: 1}",0
234,False,"{'a': 1.0, 'e': 0.7912691702140646}",30,0,-43.83633535100138,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
235,False,"{'a': 1.0, 'e': 0.7904779010438505}",20,0,-138.16307668737358,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
236,False,"{'a': 1.0, 'e': 0.7896874231428067}",20,0,-72.84475806804339,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
237,False,"{'a': 1.0, 'e': 0.7888977357196639}",25,3,-74.97250824970472,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
238,False,"{'a': 1.0, 'e': 0.7881088379839443}",20,0,-0.7005805452454121,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
239,False,"{'a': 1.0, 'e': 0.7873207291459603}",20,0,-89.32848142869697,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
240,False,"{'a': 1.0, 'e': 0.7865334084168143}",30,0,-133.09471370146434,"{0: 18, 1: 5, 2: 5, 3: 0, 4: 2}",0
241,False,"{'a': 1.0, 'e': 0.7857468750083975}",20,0,-25.732330450584033,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
242,False,"{'a': 1.0, 'e': 0.7849611281333891}",20,11,-13.65294712302529,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
243,False,"{'a': 1.0, 'e': 0.7841761670052557}",20,0,-44.868524404556645,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
244,False,"{'a': 1.0, 'e': 0.7833919908382505}",20,0,-141.96555767024861,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
245,False,"{'a': 1.0, 'e': 0.7826085988474122}",20,3,-81.23905982218787,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
246,False,"{'a': 1.0, 'e': 0.7818259902485648}",25,0,-100.22735429253285,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
247,False,"{'a': 1.0, 'e': 0.7810441642583162}",20,11,-70.21632513485088,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 1}",1
248,False,"{'a': 1.0, 'e': 0.780263120094058}",30,0,-159.80318850350835,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
249,False,"{'a': 1.0, 'e': 0.7794828569739639}",30,0,-71.5429365258933,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
250,False,"{'a': 1.0, 'e': 0.7787033741169899}",20,0,-85.03286211030883,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
251,False,"{'a': 1.0, 'e': 0.7779246707428729}",20,0,-122.2693925766287,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
252,False,"{'a': 1.0, 'e': 0.7771467460721301}",20,0,-80.51129678581563,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
253,False,"{'a': 1.0, 'e': 0.7763695993260579}",20,0,-45.658458357682136,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
254,False,"{'a': 1.0, 'e': 0.7755932297267318}",35,0,-199.470623958255,"{0: 21, 1: 3, 2: 7, 3: 1, 4: 3}",0
255,False,"{'a': 1.0, 'e': 0.7748176364970051}",25,0,-139.88562342137877,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
256,False,"{'a': 1.0, 'e': 0.7740428188605081}",30,0,-96.34916658027973,"{0: 22, 1: 5, 2: 1, 3: 0, 4: 2}",0
257,False,"{'a': 1.0, 'e': 0.7732687760416476}",20,0,-88.77406495489478,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
258,False,"{'a': 1.0, 'e': 0.7724955072656059}",20,0,-53.76131896655514,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
259,False,"{'a': 1.0, 'e': 0.7717230117583403}",25,0,-102.39555692699442,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
260,False,"{'a': 1.0, 'e': 0.770951288746582}",20,13,11.051431014484802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 1.0, 'e': 0.7701803374578354}",25,3,-54.3295750723679,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 0}",1
262,False,"{'a': 1.0, 'e': 0.7694101571203776}",20,0,-100.65810949617082,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
263,False,"{'a': 1.0, 'e': 0.7686407469632572}",20,0,-66.40184200468961,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
264,False,"{'a': 1.0, 'e': 0.767872106216294}",20,0,-119.00094902580769,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
265,False,"{'a': 1.0, 'e': 0.7671042341100777}",25,3,-47.516339379409075,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 0}",1
266,False,"{'a': 1.0, 'e': 0.7663371298759676}",25,0,-124.7130397243508,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
267,False,"{'a': 1.0, 'e': 0.7655707927460916}",25,0,-42.51659288893061,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
268,False,"{'a': 1.0, 'e': 0.7648052219533455}",30,0,-130.62988902846558,"{0: 21, 1: 0, 2: 7, 3: 0, 4: 2}",0
269,False,"{'a': 1.0, 'e': 0.7640404167313921}",20,0,-19.100157961079773,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
270,False,"{'a': 1.0, 'e': 0.7632763763146607}",30,0,-111.56736413317398,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
271,False,"{'a': 1.0, 'e': 0.7625130999383462}",30,0,-83.24944825023934,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
272,False,"{'a': 1.0, 'e': 0.7617505868384078}",25,0,-124.7046556798175,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
273,False,"{'a': 1.0, 'e': 0.7609888362515693}",20,0,-140.3128894568971,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
274,False,"{'a': 1.0, 'e': 0.7602278474153178}",20,0,-89.49225737170563,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
275,False,"{'a': 1.0, 'e': 0.7594676195679024}",20,10,-19.82082143966027,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 1.0, 'e': 0.7587081519483345}",20,0,-65.44975555107177,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
277,False,"{'a': 1.0, 'e': 0.7579494437963862}",20,0,-125.07637360730567,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
278,False,"{'a': 1.0, 'e': 0.7571914943525898}",20,6,-14.651098038371526,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
279,False,"{'a': 1.0, 'e': 0.7564343028582372}",35,0,-209.7509372138579,"{0: 22, 1: 3, 2: 6, 3: 0, 4: 4}",0
280,False,"{'a': 1.0, 'e': 0.755677868555379}",25,0,-79.66645201985368,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",1
281,False,"{'a': 1.0, 'e': 0.7549221906868236}",25,0,-86.85679633628165,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
282,False,"{'a': 1.0, 'e': 0.7541672684961368}",25,0,-183.71027376997148,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
283,False,"{'a': 1.0, 'e': 0.7534131012276407}",25,0,-273.5727992674581,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 5}",0
284,False,"{'a': 1.0, 'e': 0.752659688126413}",20,0,-180.9915541263633,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
285,False,"{'a': 1.0, 'e': 0.7519070284382866}",30,0,-175.88138414097966,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
286,False,"{'a': 1.0, 'e': 0.7511551214098483}",20,0,-77.59638424393508,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
287,False,"{'a': 1.0, 'e': 0.7504039662884385}",25,0,-87.04671767193834,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
288,False,"{'a': 1.0, 'e': 0.7496535623221501}",20,0,-108.27599537597767,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
289,False,"{'a': 1.0, 'e': 0.7489039087598279}",20,0,-37.444503300028,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
290,False,"{'a': 1.0, 'e': 0.7481550048510681}",20,3,-30.252627666189603,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
291,False,"{'a': 1.0, 'e': 0.747406849846217}",25,0,-75.26666769878717,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
292,False,"{'a': 1.0, 'e': 0.7466594429963708}",20,0,-65.69609486806135,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
293,False,"{'a': 1.0, 'e': 0.7459127835533744}",30,0,-212.50916755815194,"{0: 16, 1: 5, 2: 5, 3: 0, 4: 4}",0
294,False,"{'a': 1.0, 'e': 0.745166870769821}",20,0,-18.888237680223465,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
295,False,"{'a': 1.0, 'e': 0.7444217038990512}",20,0,-58.898615896921996,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
296,False,"{'a': 1.0, 'e': 0.7436772821951522}",25,0,-82.16117816322665,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
297,False,"{'a': 1.0, 'e': 0.742933604912957}",25,0,-165.56119700233728,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
298,False,"{'a': 1.0, 'e': 0.7421906713080441}",20,0,-68.37862233350127,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
299,False,"{'a': 1.0, 'e': 0.741448480636736}",20,0,-77.04278646199892,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
300,False,"{'a': 1.0, 'e': 0.7407070321560992}",25,6,-113.57974452513263,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 2}",1
301,False,"{'a': 1.0, 'e': 0.7399663251239431}",30,0,-183.30965473270697,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 4}",0
302,False,"{'a': 1.0, 'e': 0.7392263587988193}",25,0,-100.6642085006742,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
303,False,"{'a': 1.0, 'e': 0.7384871324400204}",20,0,-108.76022015448173,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
304,False,"{'a': 1.0, 'e': 0.7377486453075803}",30,0,-75.71072406825417,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
305,False,"{'a': 1.0, 'e': 0.7370108966622728}",25,0,-144.52051346568214,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
306,False,"{'a': 1.0, 'e': 0.7362738857656105}",30,0,-62.514600883116984,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
307,False,"{'a': 1.0, 'e': 0.7355376118798449}",25,0,-135.113540865545,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
308,False,"{'a': 1.0, 'e': 0.7348020742679651}",25,0,-121.51141655495998,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
309,False,"{'a': 1.0, 'e': 0.734067272193697}",20,0,-16.715434160965835,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
310,False,"{'a': 1.0, 'e': 0.7333332049215034}",20,0,-84.36268075832031,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
311,False,"{'a': 1.0, 'e': 0.7325998717165819}",20,0,-106.756690696128,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
312,False,"{'a': 1.0, 'e': 0.7318672718448653}",30,0,-131.82928470027048,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
313,False,"{'a': 1.0, 'e': 0.7311354045730205}",25,0,-92.79983402599287,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
314,False,"{'a': 1.0, 'e': 0.7304042691684475}",30,6,-45.78332314621013,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
315,False,"{'a': 1.0, 'e': 0.729673864899279}",25,0,-112.3981356309236,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
316,False,"{'a': 1.0, 'e': 0.7289441910343797}",25,0,-174.2053534335717,"{0: 13, 1: 5, 2: 4, 3: 0, 4: 3}",0
317,False,"{'a': 1.0, 'e': 0.7282152468433454}",30,0,-97.1300410678544,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
318,False,"{'a': 1.0, 'e': 0.727487031596502}",30,1,-100.16268405768125,"{0: 23, 1: 1, 2: 1, 3: 2, 4: 2}",1
319,False,"{'a': 1.0, 'e': 0.7267595445649054}",20,0,-64.29972649789194,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
320,False,"{'a': 1.0, 'e': 0.7260327850203405}",20,0,-96.29613536508423,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
321,False,"{'a': 1.0, 'e': 0.7253067522353203}",20,3,-80.73059731938932,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 2}",1
322,False,"{'a': 1.0, 'e': 0.7245814454830849}",20,0,-133.7432083883986,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
323,False,"{'a': 1.0, 'e': 0.7238568640376019}",30,0,-227.45194480886656,"{0: 16, 1: 3, 2: 7, 3: 0, 4: 4}",0
324,False,"{'a': 1.0, 'e': 0.7231330071735642}",20,0,-122.92270154641028,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
325,False,"{'a': 1.0, 'e': 0.7224098741663907}",25,15,-7.151828427097675,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
326,False,"{'a': 1.0, 'e': 0.7216874642922243}",20,0,-109.22501364946483,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
327,False,"{'a': 1.0, 'e': 0.7209657768279321}",20,0,-141.54211807130946,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
328,False,"{'a': 1.0, 'e': 0.7202448110511042}",20,0,-126.05638498882978,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
329,False,"{'a': 1.0, 'e': 0.719524566240053}",25,0,-89.18231260059,"{0: 17, 1: 6, 2: 0, 3: 0, 4: 2}",0
330,False,"{'a': 1.0, 'e': 0.718805041673813}",35,0,-159.4052374485977,"{0: 20, 1: 6, 2: 7, 3: 0, 4: 2}",0
331,False,"{'a': 1.0, 'e': 0.7180862366321391}",20,0,-6.0361252621215264,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 1.0, 'e': 0.7173681503955069}",25,0,-108.6915031221787,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
333,False,"{'a': 1.0, 'e': 0.7166507822451115}",20,0,-84.87471930525697,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
334,False,"{'a': 1.0, 'e': 0.7159341314628663}",20,0,-110.79330948051151,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
335,False,"{'a': 1.0, 'e': 0.7152181973314035}",30,0,-142.76665649061354,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
336,False,"{'a': 1.0, 'e': 0.7145029791340721}",25,0,-110.5171076536658,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
337,False,"{'a': 1.0, 'e': 0.713788476154938}",20,0,-103.90657354022858,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
338,False,"{'a': 1.0, 'e': 0.7130746876787831}",25,0,-59.31457591710792,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
339,False,"{'a': 1.0, 'e': 0.7123616129911043}",20,0,-83.71135716656,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
340,False,"{'a': 1.0, 'e': 0.7116492513781132}",35,0,-143.71646169976958,"{0: 27, 1: 2, 2: 1, 3: 2, 4: 3}",0
341,False,"{'a': 1.0, 'e': 0.7109376021267351}",20,0,-85.076443227169,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
342,False,"{'a': 1.0, 'e': 0.7102266645246084}",30,14,-51.862145223039256,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
343,False,"{'a': 1.0, 'e': 0.7095164378600838}",20,0,-41.80568752932459,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
344,False,"{'a': 1.0, 'e': 0.7088069214222237}",25,0,-164.20765113786115,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
345,False,"{'a': 1.0, 'e': 0.7080981145008014}",20,0,-102.54258549027779,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
346,False,"{'a': 1.0, 'e': 0.7073900163863006}",35,0,-205.2492426796605,"{0: 23, 1: 2, 2: 6, 3: 0, 4: 4}",0
347,False,"{'a': 1.0, 'e': 0.7066826263699143}",30,0,-77.48851645861875,"{0: 21, 1: 0, 2: 8, 3: 1, 4: 0}",0
348,False,"{'a': 1.0, 'e': 0.7059759437435444}",30,0,-48.445985962363686,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
349,False,"{'a': 1.0, 'e': 0.7052699677998009}",25,0,-48.41068988846938,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
350,False,"{'a': 1.0, 'e': 0.704564697832001}",20,0,-66.36620950183529,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
351,False,"{'a': 1.0, 'e': 0.7038601331341691}",35,2,-159.32355972246307,"{0: 20, 1: 4, 2: 6, 3: 1, 4: 2}",1
352,False,"{'a': 1.0, 'e': 0.7031562730010349}",20,0,-176.02169081551995,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
353,False,"{'a': 1.0, 'e': 0.7024531167280339}",20,0,-71.24955493386246,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
354,False,"{'a': 1.0, 'e': 0.7017506636113058}",20,0,-109.80665426002017,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
355,False,"{'a': 1.0, 'e': 0.7010489129476946}",20,0,-108.31444493320014,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
356,False,"{'a': 1.0, 'e': 0.7003478640347468}",30,0,-122.64639938724554,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
357,False,"{'a': 1.0, 'e': 0.6996475161707121}",30,0,-143.8107866561419,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
358,False,"{'a': 1.0, 'e': 0.6989478686545414}",20,14,-21.737705802978297,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
359,False,"{'a': 1.0, 'e': 0.6982489207858869}",25,8,-85.06744113529382,"{0: 11, 1: 2, 2: 1, 3: 2, 4: 1}",1
360,False,"{'a': 1.0, 'e': 0.6975506718651009}",20,5,-18.823233030369675,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
361,False,"{'a': 1.0, 'e': 0.6968531211932358}",20,0,-0.11862914124467139,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
362,False,"{'a': 1.0, 'e': 0.6961562680720426}",35,7,-80.8063693265056,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 1}",1
363,False,"{'a': 1.0, 'e': 0.6954601118039706}",25,0,-55.655852403222895,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
364,False,"{'a': 1.0, 'e': 0.6947646516921666}",25,9,-43.994020302308805,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
365,False,"{'a': 1.0, 'e': 0.6940698870404745}",20,0,-181.9950670468598,"{0: 7, 1: 2, 2: 8, 3: 1, 4: 2}",0
366,False,"{'a': 1.0, 'e': 0.693375817153434}",25,0,-94.09977584827173,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
367,False,"{'a': 1.0, 'e': 0.6926824413362805}",30,0,-159.72688102068352,"{0: 15, 1: 5, 2: 7, 3: 2, 4: 1}",0
